target,source,group,long,lat
Morocco,Ninar Esber,1,-7.09262,31.7917
Moscow,Zoulikha-Bouabdellah,1,37.6173,55.75583
Moscow,Meriç Algün Ringborg ,1,37.6173,55.75583
Moscow,Slavs and Tatars,1,37.6173,55.75583
Moscow,Raffie Davtian,1,37.6173,55.75583
Moscow International,Basir Mahmood ,2,NA,NA
Moulin,Ahmed Mater,1,0.39592,43.16341
Mount,Rula Halawani,1,NA,NA
Mount,Daoud Corm,1,NA,NA
Mount Ararat,Gilbert Hage,1,44.3,39.7025
Movers & Shakers,Ala Ebtekar,2,NA,NA
Moving Museum,Larissa Sansour,2,NA,NA
MTV,Hani Alireza ,2,NA,NA
Mulhouse,Laurent Grasso,1,7.335888,47.75084
Mumbai,Raed Yassin,1,72.87766,19.07598
Mumbai,CAMP,1,72.87766,19.07598
Mumbai,Mounira Al Solh,1,72.87766,19.07598
Munich,Zena el Khalil,1,11.58198,48.13513
Munich,Akram Zaatari,1,11.58198,48.13513
Munich,Monir Shahroudy Farmanfarmaian,1,11.58198,48.13513
Munich,Maha Maamoun,1,11.58198,48.13513
Munich,Nevin Aladag,1,11.58198,48.13513
Munich,David Claerbout,1,11.58198,48.13513
Munich,Adam Henein,1,11.58198,48.13513
Munich,Amar Kanwar,1,11.58198,48.13513
Munich,Rachid Koraïchi,1,11.58198,48.13513
Munich,Reem Al Ghaith,1,11.58198,48.13513
Munich,Mounira Al Solh,1,11.58198,48.13513
Munich,Gilbert Hage,1,11.58198,48.13513
Munich,Doa Aly,1,11.58198,48.13513
Munich,Leila Pazooki,1,11.58198,48.13513
Munich,Marwan Sahmarani,1,11.58198,48.13513
Murcia,Raed Yassin,1,-1.130654,37.99224
Murcia,Mounira Al Solh,1,-1.130654,37.99224
MUSAC,Mona Marzouk,2,NA,NA
Musée de l’Homme,Nil Yalter,2,NA,NA
Musée National,Reem Al Ghaith,2,NA,NA
Musée National,Zineb Sedira,2,NA,NA
Musée National,Melik Ohanian,2,NA,NA
Musée national d’art moderne et contemporain,Amina Menia,2,NA,NA
Museo,Jessica Mein,2,NA,NA
Museo de Arte de Zapopan,Meriç Algün Ringborg ,2,NA,NA
Museo del Palacio de Bellas Artes,Hrair Sarkissian,2,NA,NA
Museo Tamayo,Nevin Aladag,2,NA,NA
Museo Tamayo,Jessica Mein,2,NA,NA
Museo Tamayo,Hala Elkoussy,2,NA,NA
Museum Bank,Jilali Gharbaoui,2,NA,NA
Museum Kunst Palast,mounir fatmi,2,NA,NA
Museum of Anthropology,Adel Abidin,2,NA,NA
Museum of Antiquities,Georges Daoud Corm,2,NA,NA
Museum of Applied Arts,Elias Zayat,2,NA,NA
Museum of Applied Arts,:mentalKLINIK,2,NA,NA
Museum of Applied Arts,Rashid Masharawi,2,NA,NA
Museum of Contemporary Art,Monir Shahroudy Farmanfarmaian,2,NA,NA
Museum of Contemporary Art,Nevin Aladag,2,NA,NA
Museum of Contemporary Art,Ayşe Erkmen,2,NA,NA
Museum of Contemporary Art,Ala Ebtekar,2,NA,NA
Museum of Contemporary Art,Meriç Algün Ringborg ,2,NA,NA
Museum of Contemporary Art,Gita Meh,2,NA,NA
Museum of Contemporary Art,Robert MacPherson,2,NA,NA
Museum of Contemporary Art,Runa Islam,2,NA,NA
Museum of Contemporary Art,Larissa Sansour,2,NA,NA
Museum of Contemporary Art,Sama Alshaibi,2,NA,NA
Museum of Contemporary Art,Shahzia Sikander,2,NA,NA
Museum of Contemporary Art,Mona Hatoum,2,NA,NA
Museum of Contemporary Art,Simryn Gill,2,NA,NA
Museum of Contemporary Art,Sherin Guirguis,2,NA,NA
Museum of Contemporary Art,Mohamed Ali Fadlabi,2,NA,NA
Museum of Contemporary Art Bordeaux,Fayçal Baghriche ,2,NA,NA
Museum of Contemporary Art Detroit,Anri Sala,2,NA,NA
Museum of Contemporary Photography Chicago,Wafaa Bilal,2,NA,NA
Museum of Fine Arts,Pouran-Jinchi,2,NA,NA
Museum of Fine Arts,Seif Wanly,2,NA,NA
Museum of Fine Arts,Jowhara Al-Saud ,2,NA,NA
Museum of Fine Arts,Adham Wanly,2,NA,NA
Museum of Fine Arts,Hamed Owais,2,NA,NA
Museum of Fine Arts,Tarek Al-Ghoussein,2,NA,NA
Museum of Fine Arts,Hamed Nada,2,NA,NA
Museum of Fine Arts,Ragheb Ayad,2,NA,NA
Museum of Fine Arts,Ahmad Osman,2,NA,NA
Museum of Fine Arts Houston,Pouran-Jinchi,2,NA,NA
Museum of Hittite Art,Fahrelnissa Zeid,2,NA,NA
Museum of Islamic Art,Golnaz Fathi,2,NA,NA
Museum of Islamic Art (Doha),Ahmed Mater,2,NA,NA
Museum of Modern Art,Monir Shahroudy Farmanfarmaian,2,NA,NA
Museum of Modern Art,Hafidh al-Droubi,2,NA,NA
Museum of Modern Art,Adel Abidin,2,NA,NA
Museum of Modern Art,Farid Belkahia,2,NA,NA
Museum of Modern Art,Shaikha Al Mazrou,2,NA,NA
Museum of Modern Art,Mohammed Melehi,2,NA,NA
Museum of Modern Art,Rashid Masharawi,2,NA,NA
Museum of Modern Art,Nil Yalter,2,NA,NA
Museum of Modern Art,Susan Hefuna,2,NA,NA
Museum of Modern Art,Shahzia Sikander,2,NA,NA
Museum of Modern Art,Mohammed Ghani Hikmat,2,NA,NA
Museum of Modern Art,Fahrelnissa Zeid,2,NA,NA
Museum of Modern Art,Jananne Al-Ani,2,NA,NA
Museum of Modern Art,Mona Saudi,2,NA,NA
Museum of Modern Art,Sharif Waked,2,NA,NA
Museum of Modern Art,Steve Reinke,2,NA,NA
Museum of Modern Art,Fayçal Baghriche ,2,NA,NA
Museum of Modern Art,Runa Islam,2,NA,NA
Museum of Modern Art,Maha Maamoun,2,NA,NA
Museum of Modern Art,Abdul Qadir al-Rassam,2,NA,NA
Museum of Modern Art (New York),Jessica Mein,2,NA,NA
Museum of Modern Art Oxford,Yto Barrada,2,NA,NA
Museum of Modern Art Paris,Fayçal Baghriche ,2,NA,NA
Museum of Optography,Derek Ogbourne,2,NA,NA
Museum School of Fine Arts,Darvish Fakhr,2,NA,NA
Music and Committee,Georges Daoud Corm,2,NA,NA
Muswell Press,Derek Ogbourne,2,NA,NA
Nablus,Mona Hatoum,1,35.26097,32.22504
Nablus,Taysir Batniji,1,35.26097,32.22504
Naghshe Kowsar Art School,Nastaran Safaei,2,NA,NA
Nagoya,Firoz Mahmud,1,136.9064,35.18145
Najd,Ali Al-Ruzaiza,1,49.54582,27.14484
Najd,Maha Malluh,1,49.54582,27.14484
Najd,Ali Al-Tokhais,1,49.54582,27.14484
Namur,Ali Essafi,1,4.871985,50.46739
Naples,Sherif El Azma,1,-81.79481,26.14204
Nassau County Art Museum,Asad Faulwell,2,NA,NA
Nation Estate,Larissa Sansour,2,NA,NA
National Academy,Anri Sala,2,NA,NA
National and International,Jayce Salloum,2,NA,NA
National Art Academy,Leila Pazooki,2,NA,NA
National Art Gallery,Sophie Ernst,2,NA,NA
National College of Arts,Aisha Khalid,2,NA,NA
National College of Arts,Shahzia Sikander,2,NA,NA
National College of Arts,Hamra Abbas,2,NA,NA
National College of Lahore,Imran Qureshi,2,NA,NA
National Committee,Khalid al-Jader,2,NA,NA
National Fine Arts Institute,Younès Rahmoun,2,NA,NA
National Gallery of Victoria,Adel Abidin,2,NA,NA
National Gallery of Victoria,Raafat Ishak,2,NA,NA
National Museum of Bahrain,Sharif Waked,2,NA,NA
National Museum of Carthage,Hala Elkoussy,2,NA,NA
National Museum of Carthage,Amina Menia,2,NA,NA
National Museum of Cuba,Nicky Nodjoumi,2,NA,NA
National Museum of Kuwait,Youssef Abdelkė,2,NA,NA
National Museum of Mali,Ismaïl Bahri,2,NA,NA
National Museum of Women,Nil Yalter,2,NA,NA
National Portrait Gallery,Athier,2,NA,NA
National School of Fine Arts,Yazid Oulab,2,NA,NA
National School of Fine Arts,Fayçal Baghriche ,2,NA,NA
Nayruz Holdings,Oraib Toukan,2,NA,NA
Nazareth,Sharif Waked,1,35.30355,32.69964
NCA,Adeel Uz Zafar,2,NA,NA
NED University,Rasheed Araeen,2,NA,NA
Nelson-Atkins Museum of Art,Ahmed Mater,2,NA,NA
Nerman Museum of Contemporary Art,Asad Faulwell,2,NA,NA
Neuberger Museum of Art,Burak Arikan,2,NA,NA
New Delhi,Raqs Media Collective,1,77.20902,28.61394
New Delhi,Leila Pazooki,1,77.20902,28.61394
New Delhi,Imran Qureshi,1,77.20902,28.61394
New Delhi,Sophie Ernst,1,77.20902,28.61394
New Delhi,Amar Kanwar,1,77.20902,28.61394
New Delhi,Ahmed Cherkaoui,1,77.20902,28.61394
New Delhi,CAMP,1,77.20902,28.61394
New Jersey,Nabil Nahas,1,-74.40566,40.05832
New Jersey,Jumana Manna ,1,-74.40566,40.05832
New Mexico,Erin Ellen Kelly,1,-105.8701,34.51994
New Mexico,Runa Islam,1,-105.8701,34.51994
New Museum,Adel Abidin,2,NA,NA
New Museum,Haris Epaminonda,2,NA,NA
New Museum,Ziad Antar,2,NA,NA
New Museum,CAMP,2,NA,NA
New Museum,Haroon Mirza ,2,NA,NA
New Museum,Susan Hefuna,2,NA,NA
New Museum,Sophia Al Maria,2,NA,NA
New Museum,Rayyane Tabet,2,NA,NA
New Museum,Eungie Joo,2,NA,NA
New Museum,Tarek Atoui,2,NA,NA
New Museum of Contemporary Art,Mona Hatoum,2,NA,NA
New School,Aras Özgün,2,NA,NA
New York,Nadia Ayari,1,-74.00594,40.71278
New York,Haroon Mirza ,1,-74.00594,40.71278
New York,Amino Belyamani,1,-74.00594,40.71278
New York,Marwan Sahmarani,1,-74.00594,40.71278
New York,Driss Ouadahi,1,-74.00594,40.71278
New York,Nicky Nodjoumi,1,-74.00594,40.71278
New York,Asad Faulwell,1,-74.00594,40.71278
New York,René Gabri,1,-74.00594,40.71278
New York,Imran Qureshi,1,-74.00594,40.71278
New York,Ala Ebtekar,1,-74.00594,40.71278
New York,Matt Saunders,1,-74.00594,40.71278
New York,Mohammed Melehi,1,-74.00594,40.71278
New York,Rachid Koraïchi,1,-74.00594,40.71278
New York,Mona Hatoum,1,-74.00594,40.71278
New York,Latifa Echakhch,1,-74.00594,40.71278
New York,Tarek Atoui,1,-74.00594,40.71278
New York,Shohreh Mehran,1,-74.00594,40.71278
New York,Jowhara AlSaud,1,-74.00594,40.71278
New York,Basim Magdy ,1,-74.00594,40.71278
New York,Oraib Toukan,1,-74.00594,40.71278
New York,Hamra Abbas,1,-74.00594,40.71278
New York,Hala Elkoussy,1,-74.00594,40.71278
New York,Ahmed Mater,1,-74.00594,40.71278
New York,Steve Reinke,1,-74.00594,40.71278
New York,Mariam Ghani,1,-74.00594,40.71278
New York,Rasha Salti,1,-74.00594,40.71278
New York,Sohrab Mohebbi,1,-74.00594,40.71278
New York,Ninar Esber,1,-74.00594,40.71278
New York,Sharif Waked,1,-74.00594,40.71278
New York,Iman Issa,1,-74.00594,40.71278
New York,Pouran-Jinchi,1,-74.00594,40.71278
New York,Adel Abidin,1,-74.00594,40.71278
New York,Tarek Al-Ghoussein,1,-74.00594,40.71278
New York,Shirin Neshat,1,-74.00594,40.71278
New York,Jayce Salloum,1,-74.00594,40.71278
New York,Basma Al Sharif,1,-74.00594,40.71278
New York,Ziad Antar,1,-74.00594,40.71278
New York,Adeel Uz Zafar,1,-74.00594,40.71278
New York,Larissa Sansour,1,-74.00594,40.71278
New York,Tarek Halaby,1,-74.00594,40.71278
New York,Maha Maamoun,1,-74.00594,40.71278
New York,Farshid Maleki,1,-74.00594,40.71278
New York,Jowhara Al-Saud ,1,-74.00594,40.71278
New York,Yto Barrada,1,-74.00594,40.71278
New York,Mona Marzouk,1,-74.00594,40.71278
New York,Firoz Mahmud,1,-74.00594,40.71278
New York,Ayreen Anastas,1,-74.00594,40.71278
New York,Runa Islam,1,-74.00594,40.71278
New York,Fayçal Baghriche ,1,-74.00594,40.71278
New York,Almagul Menlibayeva,1,-74.00594,40.71278
New York,Adel Abdessemed,1,-74.00594,40.71278
New York,Haris Epaminonda,1,-74.00594,40.71278
New York,Naeem Mohaiemen,1,-74.00594,40.71278
New York,Samira Badran,1,-74.00594,40.71278
New York,Raffie Davtian,1,-74.00594,40.71278
New York,Khalil Rabah,1,-74.00594,40.71278
New York,Leila Pazooki,1,-74.00594,40.71278
New York,CAMP,1,-74.00594,40.71278
New York,Sophia Al Maria,1,-74.00594,40.71278
New York,Rania Attieh,1,-74.00594,40.71278
New York,Diana Al Hadid,1,-74.00594,40.71278
New York,Rashid Masharawi,1,-74.00594,40.71278
New York,Ahmed Alsoudani,1,-74.00594,40.71278
New York,Hayv Kahraman,1,-74.00594,40.71278
New York,Fahrelnissa Zeid,1,-74.00594,40.71278
New York,Lamia Joreige,1,-74.00594,40.71278
New York,Monir Shahroudy Farmanfarmaian,1,-74.00594,40.71278
New York,Keith Shiri,1,-74.00594,40.71278
New York,Fatima Al Qadiri,1,-74.00594,40.71278
New York,Idris Khan,1,-74.00594,40.71278
New York,Youssef Nabil,1,-74.00594,40.71278
New York,Laurent Grasso,1,-74.00594,40.71278
New York,Jessica Mein,1,-74.00594,40.71278
New York,Walid Raad,1,-74.00594,40.71278
New York,Wafaa Bilal,1,-74.00594,40.71278
New York,Lawrence Abu Hamdan ,1,-74.00594,40.71278
New York,Melik Ohanian,1,-74.00594,40.71278
New York,Nabil Nahas,1,-74.00594,40.71278
New York,Abbas Akhavan,1,-74.00594,40.71278
New York,Nida Sinnokrot,1,-74.00594,40.71278
New York,Magdi Mostafa,1,-74.00594,40.71278
New York,Yazid Oulab,1,-74.00594,40.71278
New York,Jananne Al-Ani,1,-74.00594,40.71278
New York,Doa Aly,1,-74.00594,40.71278
New York,Rabih Mroué,1,-74.00594,40.71278
New York,Shahzia Sikander,1,-74.00594,40.71278
New York,Zena el Khalil,1,-74.00594,40.71278
New York,Ghada Khunji,1,-74.00594,40.71278
New York,Aras Özgün,1,-74.00594,40.71278
New York,Shahpour Pouyan,1,-74.00594,40.71278
New York,Ahmad Morshedloo,1,-74.00594,40.71278
New York,Khalid Al Gharaballi,1,-74.00594,40.71278
New York,Erin Ellen Kelly,1,-74.00594,40.71278
New York,Sara Naim,1,-74.00594,40.71278
New York,Burak Arikan,1,-74.00594,40.71278
New York,Yasam Sasmazer,1,-74.00594,40.71278
New York City,Lize Mogel,1,-74.00594,40.71278
New York City,Asad Faulwell,1,-74.00594,40.71278
New York City,Adel Abidin,1,-74.00594,40.71278
New York Cooper Union,Walid Raad,2,NA,NA
New York Foundation,Diana Al Hadid,2,NA,NA
New York International,Fateh Moudarres,2,NA,NA
New York New Museum of Contemporary Art (United States),Mohamed Bourouissa,2,NA,NA
New York Times,Wafaa Bilal,2,NA,NA
New York University,Murtaza Vali,2,NA,NA
New York University,Wafaa Bilal,2,NA,NA
New York University,Tarek Al-Ghoussein,2,NA,NA
New York University,Karim Aïnouz,2,NA,NA
New York University,Trisha Donnelly,2,NA,NA
New York University Abu Dhabi,Abdullah Al Saadi,2,NA,NA
Newcastle,Youssef Nabil,1,-1.61778,54.97825
Newsweek,Ahmed El Attar,2,NA,NA
Neyshabour Institute,Nargess Hashemi,2,NA,NA
Nice,Niyaz-Azadikhah,1,7.261953,43.71017
Nice,Haleh Redjaian,1,7.261953,43.71017
Nice,Farid Belkahia,1,7.261953,43.71017
Nice,Fayçal Baghriche ,1,7.261953,43.71017
Nicosia,Meriç Algün Ringborg ,1,33.36667,35.16667
Nicosia,Haris Epaminonda,1,33.36667,35.16667
Nigeria,Zena el Khalil,1,8.675277,9.081999
Night School,Eungie Joo,2,NA,NA
Nile,Lara Baladi,1,31.07849,30.83588
Nile,Gamal el-Sigini,1,31.07849,30.83588
Nomas Foundation,Meriç Algün Ringborg ,2,NA,NA
Non,Meriç Algün Ringborg ,2,NA,NA
Normandy,Adel Abidin,1,0.1712529,48.87987
North Adams,Basim Magdy ,1,-73.10871,42.70092
North Africa,Ahmed Cherkaoui,1,25.66283,23.4162
North Africa,Shafic Abboud,1,25.66283,23.4162
North Africa,Iman Raad,1,25.66283,23.4162
North Africa,Hala Elkoussy,1,25.66283,23.4162
North Africa,Adel Abidin,1,25.66283,23.4162
North Africa,Walid Raad,1,25.66283,23.4162
North Africa,Yto Barrada,1,25.66283,23.4162
North Africa,Hassan Hajjaj,1,25.66283,23.4162
North Africa,Rachid Koraïchi,1,25.66283,23.4162
North America,Hamra Abbas,1,-105.2551,54.52596
North America,Walid Raad,1,-105.2551,54.52596
North Uist,Samah Hijawi,1,-7.28124,57.57038
Northern Media School,Farhad Ahrarnia,2,NA,NA
Northwestern University,Jalal Toufic,2,NA,NA
Northwestern University,Steve Reinke,2,NA,NA
Northwestern University,Haig Aivazian,2,NA,NA
Norway,Amar Kanwar,1,8.468946,60.47202
Norway,Rosalind Nashashibi,1,8.468946,60.47202
Norway,Nevin Aladag,1,8.468946,60.47202
Norway,Jumana Manna ,1,8.468946,60.47202
Norway,Mohamed Ali Fadlabi,1,8.468946,60.47202
Nottingham,CAMP,1,-1.158109,52.95478
Nottingham,Wael Shawky,1,-1.158109,52.95478
Nottingham,Yto Barrada,1,-1.158109,52.95478
Oasis Magazine,Talal Al-Zeid,2,NA,NA
Oasis Magazine,Noura Bouzo,2,NA,NA
Oasis Magazine,Maha Al-Khalawi,2,NA,NA
Oberhausen Short Film Festival,Akram Zaatari,2,NA,NA
Officers Club,Ahmad Osman,2,NA,NA
Ohio,Diana Al Hadid,1,-82.90712,40.41729
Oklahoma City,Jorge Tacla,1,-97.51643,35.46756
Old City,Nida Sinnokrot,1,15.97389,45.81611
Onestar Press,Slavs and Tatars,2,NA,NA
Open Society Institute Budapest,Almagul Menlibayeva,2,NA,NA
Opera,Sherif El Azma,2,NA,NA
Opera,Ahmad Osman,2,NA,NA
Opera,Hanan Abdullah Bahamdan,2,NA,NA
Opera,Gamal el-Sigini,2,NA,NA
Optography,Derek Ogbourne,2,NA,NA
Orange County Museum of Art,Sherin Guirguis,2,NA,NA
Orange County Museum of Art,Asad Faulwell,2,NA,NA
Oregon,Wafaa Bilal,1,-120.5542,43.80413
Orlando,Jowhara Al-Saud ,1,-81.37924,28.53834
Orléans Institute of Music,Noma Omran,2,NA,NA
Osaka,Anri Sala,1,135.5022,34.69374
Osaka Museum of History,Ismaïl Bahri,2,NA,NA
Oslo,Mohamed Ali Fadlabi,1,10.75225,59.91387
Oslo,Iman Issa,1,10.75225,59.91387
Oslo,Almagul Menlibayeva,1,10.75225,59.91387
Oslo,Mona Hatoum,1,10.75225,59.91387
Oslo,Nevin Aladag,1,10.75225,59.91387
Oslo National Academy of the Arts,Jumana Manna ,2,NA,NA
Oslo National Academy of the Arts,Mohamed Ali Fadlabi,2,NA,NA
Osthaus Museum,Susan Hefuna,2,NA,NA
Ottawa,Wafaa Bilal,1,-75.69719,45.42153
Ottawa,Steve Reinke,1,-75.69719,45.42153
Ouagadougou,Keith Shiri,1,-1.516667,12.35
Ouarzazate,Ali Essafi,1,-6.937016,30.93354
Outpost for Contemporary Art,Fayçal Baghriche ,2,NA,NA
Oxford,Lamia Joreige,1,-1.257726,51.75202
Oxford,Gilbert Hage,1,-1.257726,51.75202
Oxford,Imran Qureshi,1,-1.257726,51.75202
Pacha,Seif Wanly,2,NA,NA
Pacha,Adham Wanly,2,NA,NA
Pacific,Cevdet Erek,1,-123.8265,46.51808
Pacific,Basir Mahmood ,1,-123.8265,46.51808
Pacific,Wafaa Bilal,1,-123.8265,46.51808
Pacific Asia Museum,Hamra Abbas,2,NA,NA
Pakistan,Sophie Ernst,1,69.34512,30.37532
Pakistan,Adeel Uz Zafar,1,69.34512,30.37532
Pakistan,Hamra Abbas,1,69.34512,30.37532
Pakistan,Aisha Khalid,1,69.34512,30.37532
Pakistan,Arefeh Riahi,1,69.34512,30.37532
Pakistan,Basir Mahmood ,1,69.34512,30.37532
Pakistan,Mohamed Abdelkarim,1,69.34512,30.37532
Pakistani,Adeel Uz Zafar,3,NA,NA
Pakistani,Muzamil Choudhury,3,NA,NA
Pakistani,Shahzia Sikander,3,NA,NA
Palais de Tokyo,Susan Hefuna,2,NA,NA
Palais de Tokyo,Niyaz-Azadikhah,2,NA,NA
Palais de Tokyo,Laurent Grasso,2,NA,NA
Palais de Tokyo,Basim Magdy ,2,NA,NA
Palais de Tokyo,Saâdane Afif,2,NA,NA
Palais de Tokyo,Shohreh Mehran,2,NA,NA
Palais de Tokyo,Ziad Antar,2,NA,NA
Palais de Tokyo,Zineb Sedira,2,NA,NA
Palais de Tokyo,Basir Mahmood ,2,NA,NA
Palais de Tokyo,Mohamed Bourouissa,2,NA,NA
Palazzo Grassi,Ahmed Alsoudani,2,NA,NA
Palazzo Grassi,Sarah Abu Abdallah,2,NA,NA
Palestine,Rachid Koraïchi,1,35.23315,31.95216
Palestine,Taysir Batniji,1,35.23315,31.95216
Palestine,René Gabri,1,35.23315,31.95216
Palestine,Rashid Masharawi,1,35.23315,31.95216
Palestine,Omar Rajeh,1,35.23315,31.95216
Palestine,Khaled Hourani,1,35.23315,31.95216
Palestine,Basma Al Sharif,1,35.23315,31.95216
Palestine,Sliman Mansour,1,35.23315,31.95216
Palestine,Yazan Khalili,1,35.23315,31.95216
Palestine,Wafa Hourani,1,35.23315,31.95216
Palestine,Nacera Belaza,1,35.23315,31.95216
Palestine,Raeda Saadeh,1,35.23315,31.95216
Palestine,Mohammed Melehi,1,35.23315,31.95216
Palestine,Ahmad Osman,1,35.23315,31.95216
Palestine,Ayreen Anastas,1,35.23315,31.95216
Palestine,Adila Laidi-Hanieh,1,35.23315,31.95216
Palestine,Khalil Rabah,1,35.23315,31.95216
Palestine,Khaled Jarrar,1,35.23315,31.95216
Palestine,Rula Halawani,1,35.23315,31.95216
Palestine,Larissa Sansour,1,35.23315,31.95216
Palestine,Nida Sinnokrot,1,35.23315,31.95216
Palestine Airlines,Khalil Rabah,2,NA,NA
Palestine Polytechnic University,Khaled Jarrar,2,NA,NA
Palestinian Ministry of Culture,Khaled Hourani,2,NA,NA
Palestinian Museum of Natural History,Khalil Rabah,2,NA,NA
Pan,Keith Shiri,1,-80.78213,8.537981
Pan-African Culture Festival,Nadia Kaabi-Linke,2,NA,NA
Paradise Row,Hesam Rahmanian,2,NA,NA
Paraguay Press,René Gabri,2,NA,NA
Paraguay Press,Ayreen Anastas,2,NA,NA
Parasol Unit Foundation,Adel Abdessemed,2,NA,NA
Paris,Laurent Grasso,1,2.352222,48.85661
Paris,Lara Baladi,1,2.352222,48.85661
Paris,Omar Berrada,1,2.352222,48.85661
Paris,Shafic Abboud,1,2.352222,48.85661
Paris,Mohamed Bourouissa,1,2.352222,48.85661
Paris,Zineb Sedira,1,2.352222,48.85661
Paris,Rabih Mroué,1,2.352222,48.85661
Paris,Ahmed El Attar,1,2.352222,48.85661
Paris,Georges Daoud Corm,1,2.352222,48.85661
Paris,Saâdane Afif,1,2.352222,48.85661
Paris,Shahpour Pouyan,1,2.352222,48.85661
Paris,Tanbak,1,2.352222,48.85661
Paris,Daoud Corm,1,2.352222,48.85661
Paris,Shadia and Raja Alem,1,2.352222,48.85661
Paris,Nida Sinnokrot,1,2.352222,48.85661
Paris,Ismaïl Bahri,1,2.352222,48.85661
Paris,Jananne Al-Ani,1,2.352222,48.85661
Paris,Shalima Sharbatli,1,2.352222,48.85661
Paris,Adeel Uz Zafar,1,2.352222,48.85661
Paris,Khalil Joreige,1,2.352222,48.85661
Paris,Neda Razavipour,1,2.352222,48.85661
Paris,Rasheed Araeen,1,2.352222,48.85661
Paris,René Gabri,1,2.352222,48.85661
Paris,Sirine Fattouh,1,2.352222,48.85661
Paris,Haris Epaminonda,1,2.352222,48.85661
Paris,Joana Hadjithomas ,1,2.352222,48.85661
Paris,Athier,1,2.352222,48.85661
Paris,Basim Magdy ,1,2.352222,48.85661
Paris,Jilali Gharbaoui,1,2.352222,48.85661
Paris,Adel Abidin,1,2.352222,48.85661
Paris,Anri Sala,1,2.352222,48.85661
Paris,Burak Arikan,1,2.352222,48.85661
Paris,Susan Hefuna,1,2.352222,48.85661
Paris,Jawad Al Malhi,1,2.352222,48.85661
Paris,Basir Mahmood ,1,2.352222,48.85661
Paris,Mona Saudi,1,2.352222,48.85661
Paris,Walid Raad,1,2.352222,48.85661
Paris,Abdelkader Benchamma,1,2.352222,48.85661
Paris,Tarek Atoui,1,2.352222,48.85661
Paris,Ninar Esber,1,2.352222,48.85661
Paris,Fateh Moudarres,1,2.352222,48.85661
Paris,Ahmed Mater,1,2.352222,48.85661
Paris,Steve Reinke,1,2.352222,48.85661
Paris,Jumana Emil Abboud,1,2.352222,48.85661
Paris,Fayçal Baghriche ,1,2.352222,48.85661
Paris,Yazid Oulab,1,2.352222,48.85661
Paris,Nil Yalter,1,2.352222,48.85661
Paris,Djamel Kokene,1,2.352222,48.85661
Paris,Taysir Batniji,1,2.352222,48.85661
Paris,Kassab Bachi,1,2.352222,48.85661
Paris,Farhad Moshiri,1,2.352222,48.85661
Paris,Ziad Antar,1,2.352222,48.85661
Paris,Mona Hatoum,1,2.352222,48.85661
Paris,Latifa Echakhch,1,2.352222,48.85661
Paris,Georges Sabbagh,1,2.352222,48.85661
Paris,Ziad Dalloul,1,2.352222,48.85661
Paris,Mohamed El Mahdaoui,1,2.352222,48.85661
Paris,Mohammed Melehi,1,2.352222,48.85661
Paris,Yto Barrada,1,2.352222,48.85661
Paris,César Gemayel,1,2.352222,48.85661
Paris,Nacera Belaza,1,2.352222,48.85661
Paris,Shohreh Mehran,1,2.352222,48.85661
Paris,Khalid al-Jader,1,2.352222,48.85661
Paris,Larissa Sansour,1,2.352222,48.85661
Paris,Shadia Alem,1,2.352222,48.85661
Paris,Ayreen Anastas,1,2.352222,48.85661
Paris,Hassan Massoudy,1,2.352222,48.85661
Paris,Melik Ohanian,1,2.352222,48.85661
Paris,Nadia Kaabi-Linke,1,2.352222,48.85661
Paris,Faiq Hassan,1,2.352222,48.85661
Paris,Halil Altindere,1,2.352222,48.85661
Paris,Rachid Koraïchi,1,2.352222,48.85661
Paris,Sharif Waked,1,2.352222,48.85661
Paris,Ahmed Cherkaoui,1,2.352222,48.85661
Paris,Rania Moudaress,1,2.352222,48.85661
Paris,Youssef Nabil,1,2.352222,48.85661
Paris,Niyaz-Azadikhah,1,2.352222,48.85661
Paris,Pascal Hachem,1,2.352222,48.85661
Paris,Rosalind Nashashibi,1,2.352222,48.85661
Paris,Ahmad Osman,1,2.352222,48.85661
Paris,Mouna Karray,1,2.352222,48.85661
Paris,Faisal Samra,1,2.352222,48.85661
Paris,Fouad Elkoury,1,2.352222,48.85661
Paris,Saloua Raouda Choucair,1,2.352222,48.85661
Paris,Gamal el-Sigini,1,2.352222,48.85661
Paris,Ismail al-Shaikhly,1,2.352222,48.85661
Paris,Zoulikha-Bouabdellah,1,2.352222,48.85661
Paris,Setareh Shahbazi,1,2.352222,48.85661
Paris,Rula Halawani,1,2.352222,48.85661
Paris,Adam Henein,1,2.352222,48.85661
Paris,mounir fatmi,1,2.352222,48.85661
Paris,Ayman Baalbaki,1,2.352222,48.85661
Paris,Reem Al Ghaith,1,2.352222,48.85661
Paris,Adila Laidi-Hanieh,1,2.352222,48.85661
Paris,Driss Ouadahi,1,2.352222,48.85661
Paris,Abdullah Hammas,1,2.352222,48.85661
Paris,Farid Belkahia,1,2.352222,48.85661
Paris,Fahrelnissa Zeid,1,2.352222,48.85661
Paris,Youssef Abdelkė,1,2.352222,48.85661
Paris,Marwan Sahmarani,1,2.352222,48.85661
Paris,Jayce Salloum,1,2.352222,48.85661
Paris,Basma Al Sharif,1,2.352222,48.85661
Paris,Rokni Haerizadeh,1,2.352222,48.85661
Paris,Akram Zaatari,1,2.352222,48.85661
Paris,Alexandar Ugay,1,2.352222,48.85661
