source,group,target,lat,long
Sara Rahbar,2,Martins College of Art,,
Sara Rahbar,2,MoMA PS1,,
Sara Rahbar,2,National Centre of Contemporary Art,,
Sara Rahbar,2,National Gallery,,
Sara Rahbar,2,National Taiwan Museum of Fine Arts,,
Sara Rahbar,2,Queens Museum of Art,,
Sara Rahbar,2,Chelsea Art Museum,,
Sara Rahbar,2,Fashion Institute of Technology,,
Sara Rahbar,2,MoMA,,
Sara Rahbar,2,National Centre of Contemporary Art,,
Sara Rahbar,2,Pompidou Centre,,
Sara Rahbar,2,PS,,
Sara Rahbar,2,Queens Museum,,
Sara Ramo,2,Venice Biennale,,
Sarah Abu Abdallah,2,Digital Media,,
Sarah Abu Abdallah,2,Louisiana Museum of Modern Art,,
Sarah Abu Abdallah,2,Palazzo Grassi,,
Sarah Abu Abdallah,2,Rhode Island School of Design,,
Sarah Abu Abdallah,2,Serpentine Galleries,,
Sarah Abu Abdallah,2,Sharjah Biennial,,
Sarah Abu Abdullah,2,Sharjah Museum of Islamic Civilisation,,
Sarah Abu Abdullah,2,Tenri Cultural Institute,,
Sarah Abu Abdullah,2,University of Sharjah,,
Sarah Al Abdali,2,British Museum,,
Sarah Al Abdali,2,Dar Al Hekma College,,
Saâdane Afif,2,Bourges School of Fine Arts,,
Saâdane Afif,2,Documenta,,
Saâdane Afif,2,Monaco Foundation,,
Saâdane Afif,2,Palais de Tokyo,,
Saâdane Afif,2,Pompidou Centre,,
Seif Wanly,2,Adham,,
Seif Wanly,2,Adham Wanly Museum,,
Seif Wanly,2,Arab Museum of Modern Art,,
Seif Wanly,2,Faculty of Fine Arts,,
Seif Wanly,2,Mahmoud Saïd Museum,,
Seif Wanly,2,Ministry of Culture,,
Seif Wanly,2,Museum of,,
Seif Wanly,2,Museum of Fine Arts,,
Seif Wanly,2,Pacha,,
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,2,,,
Seigen Ono + Ryuichi Sakamato + Shiro Takatani,2,Yellow Magic Orchestra,,
Setareh Shahbazi,2,98weeks Project Space,,
Setareh Shahbazi,2,Arab Image Foundation,,
Setareh Shahbazi,2,Asar Gallery,,
Setareh Shahbazi,2,Contemporary Arts Forum,,
Setareh Shahbazi,2,Fondation Cartier,,
Setareh Shahbazi,2,Galerie Sfeir-Semler,,
Setareh Shahbazi,2,Kadist,,
Setareh Shahbazi,2,Karlsruher Kunstverein,,
Setareh Shahbazi,2,Kunstverein,,
Setareh Shahbazi,2,Rooseum,,
Setareh Shahbazi,2,Scenography and Media,,
Setareh Shahbazi,2,State Academy for Art and Design,,
Setareh Shahbazi,2,Stiftung Kunstfonds,,
Setareh Shahbazi,2,Townhouse Gallery,,
Setareh Shahbazi,2,Villa Romana,,
Shadi Ghadirian,2,British Museum,,
Shadi Ghadirian,2,DIFC,,
Shadia Alem,2,Al-Mansouria Foundation,,
Shadia Alem,2,British Airways,,
Shadia Alem,2,Edge of Arabia,,
Shadia Alem,2,Kunstmuseum Bonn,,
Shafic Abboud,2,Biennale of Paris,,
Shafic Abboud,2,FIAC,,
Shafic Abboud,2,Lebanese University,,
Shahpour Pouyan,2,Art,,
Shahpour Pouyan,2,Culture University,,
Shahpour Pouyan,2,Elizabeth Foundation,,
Shahpour Pouyan,2,Elmieh School,,
Shahpour Pouyan,2,Gallery,,
Shahpour Pouyan,2,Institute of Philosophy,,
Shahpour Pouyan,2,Lawrie Shabibi,,
Shahpour Pouyan,2,Pegasus Art Foundation,,
Shahpour Pouyan,2,Pratt Institute,,
Shahpour Pouyan,2,Science,,
Shahpour Pouyan,2,Tehran Museum of Contemporary Art,,
Shahpour Pouyan,2,Tehran University of Art,,
Shahpour Pouyan,2,XVA Gallery,,
Shahriar Ahmadi,2,Academy of Fine Art,,
Shahriar Ahmadi,2,Art University,,
Shahriar Ahmadi,2,BA,,
Shahrzad Changalvaee,2,BA,,
Shahrzad Changalvaee,2,Faculty of Fine Arts,,
Shahrzad Changalvaee,2,Graphic Design,,
Shahrzad Changalvaee,2,Jamm Art Foundation,,
Shahrzad Changalvaee,2,Tehran University,,
Shahzia Sikander,2,Arts,,
Shahzia Sikander,2,Cooper Hewitt National Design,,
Shahzia Sikander,2,Hirshhorn Museum,,
Shahzia Sikander,2,Istanbul Biennial,,
Shahzia Sikander,2,Linda Pace Foundation,,
Shahzia Sikander,2,MacArthur Foundation,,
Shahzia Sikander,2,Museum of Contemporary Art,,
Shahzia Sikander,2,Museum of Modern Art,,
Shahzia Sikander,2,National College of Arts,,
Shahzia Sikander,2,Rhode Island School of Design,,
Shahzia Sikander,2,San Francisco Art Institute,,
Shahzia Sikander,2,Sculpture,,
Shahzia Sikander,2,US State Department,,
Shahzia Sikander,2,Venice Biennale,,
Shahzia Sikander,2,Whitney Biennial,,
Shahzia Sikander,2,Whitney Museum of,,
Shaikha Al Mazrou,2,Arab Fund,,
Shaikha Al Mazrou,2,Art,,
Shaikha Al Mazrou,2,Art & Culture,,
Shaikha Al Mazrou,2,Art Dubai,,
Shaikha Al Mazrou,2,Chelsea College of Fine Art,,
Shaikha Al Mazrou,2,College of Fine Arts,,
Shaikha Al Mazrou,2,Delfina Foundation,,
Shaikha Al Mazrou,2,Dubai Culture and Arts Authority,,
Shaikha Al Mazrou,2,Fowler Museum,,
Shaikha Al Mazrou,2,Jalila Cultural Centre,,
Shaikha Al Mazrou,2,Museum of Modern Art,,
Shaikha Al Mazrou,2,Sharjah Art Museum,,
Shaikha Al Mazrou,2,Tashkeel,,
Shaikha Al Mazrou,2,University of Sharjah,,
Shaikha Al Mazrou,2,University of the Arts,,
Shantia Zakerameli,2,Art,,
Shantia Zakerameli,2,BA,,
Shantia Zakerameli,2,Isfahan University of Art,,
Shantia Zakerameli,2,Tehran University of Art,,
Sharif Waked,2,Art,,
Sharif Waked,2,Barjeel Art Foundation,,
Sharif Waked,2,Biennial,,
Sharif Waked,2,Guggenheim Museum,,
Sharif Waked,2,Haifa University,,
Sharif Waked,2,Israel Museum,,
Sharif Waked,2,Museum of Modern Art,,
Sharif Waked,2,National Museum of Bahrain,,
Sharif Waked,2,Royal Academy,,
Sharif Waked,2,Sharjah Art Foundation,,
Sharif Waked,2,Sharjah Biennial,,
Sharif Waked,2,Tate Modern,,
Sharif Waked,2,Transmediale,,
Sheela Gowda,2,Art,,
Sheela Gowda,2,Biennale,,
Sheela Gowda,2,Documenta,,
Sheela Gowda,2,Gallery,,
Sheela Gowda,2,Ken School of Art,,
Sheela Gowda,2,Royal College of Art,,
Sheela Gowda,2,Serpentine Gallery,,
Sheela Gowda,2,Sharjah Art Museum,,
Sheela Gowda,2,Sharjah Biennial,,
Sheela Gowda,2,Venice Biennale,,
Sheela Gowda,2,Visva Bharati University,,
Sherif El Azma,2,Bethanien,,
Sherif El Azma,2,Camden Arts Centre,,
Sherif El Azma,2,House,,
Sherif El Azma,2,Modern Art Museum,,
Sherif El Azma,2,Opera,,
Sherif El Azma,2,Surrey Institute of Art,,
Sherif El Azma,2,Townhouse Gallery,,
Sherif El Azma,2,Witte De Witte Center,,
Sherin Guirguis,2,Armory Center,,
Sherin Guirguis,2,BA,,
Sherin Guirguis,2,California Community Foundation,,
Sherin Guirguis,2,College of Creative Studies,,
Sherin Guirguis,2,Grant,,
Sherin Guirguis,2,Laguna Beach Art Museum,,
Sherin Guirguis,2,Las Vegas Art Museum,,
Sherin Guirguis,2,Museum of Contemporary Art,,
Sherin Guirguis,2,Orange County Museum of Art,,
Sherin Guirguis,2,Scottsdale Museum of Contemporary Art,,
Sherin Guirguis,2,Selected Group,,
Sherin Guirguis,2,University of California,,
Sherin Guirguis,2,University of Nevada,,
Shilpa Gupta,2,Biennale,,
Shilpa Gupta,2,Blandy-les-Tours,,
Shilpa Gupta,2,Contemporary,,
Shilpa Gupta,2,Contemporary Art Center Cincinnati,,
Shilpa Gupta,2,Guggenheim Museum,,
Shilpa Gupta,2,Gwangju Biennale,,
Shilpa Gupta,2,Liverpool Biennial,,
Shilpa Gupta,2,Mori Art Museum,,
Shilpa Gupta,2,New Museum,,
Shilpa Gupta,2,Serpentine Gallery,,
Shilpa Gupta,2,Tate Modern,,
Shimabuku,2,Centre Pompidou,,
Shimabuku,2,Liverpool Biennial,,
Shimabuku,2,San Francisco Art Institute,,
Shimabuku,2,Venice Biennale,,
Shinichiro Ogata,2,Simplicity,,
Shirin Aliabadi,2,University of Paris,,
Shirin Neshat,2,Art Institute of Chicago,,
Shirin Neshat,2,University of California,,
Shirin Neshat,2,Venice Biennale,,
Shirin Neshat,2,Whitney Museum of,,
Shiro Takatani,2,Arts,,
Shiro Takatani,2,Arts and Media,,
Shiro Takatani,2,Biwako Hall Center,,
Shiro Takatani,2,Kyoto City University of Arts,,
Shiro Takatani,2,Kyoto Performing Arts Center,,
Shiro Takatani,2,Mallarmé Project,,
Shiro Takatani,2,Yamaguchi Center,,
Shohreh Mehran,2,Arts,,
Shohreh Mehran,2,Etemad Gallery,,
Shohreh Mehran,2,Gallery,,
Shohreh Mehran,2,Palais de Tokyo,,
Shohreh Mehran,2,Tehran College of Arts,,
Shohreh Mehran,2,United Nations,,
Sille Storihle,2,CalArts,,
Sille Storihle,2,Trondheim Academy of Fine Art,,
Simin Keramati,2,Azad University,,
Simin Keramati,2,University of Art,,
Simon Fujiwara,2,Cambridge University,,
Simon Fujiwara,2,Hamburger Kunsthalle,,
Simon Fujiwara,2,Incest Museum,,
Simon Fujiwara,2,Museum of Contemporary Art,,
Simon Fujiwara,2,Power Plant,,
Simon Fujiwara,2,San Francisco Museum of Modern Art,,
Simon Fujiwara,2,Venice Biennale,,
Simone Fattal,2,Post-Apollo Press,,
Simryn Gill,2,Art,,
Simryn Gill,2,Documenta,,
Simryn Gill,2,Modern,,
Simryn Gill,2,Museum of Contemporary Art,,
Simryn Gill,2,Petronas,,
Simryn Gill,2,Sharjah Biennial,,
Simryn Gill,2,Tate Modern,,
Sirine Fattouh,2,,,
Sirine Fattouh,2,Beirut Art Center,,
Sirine Fattouh,2,Biennial of Contemporary Art in Bourges,,
Sirine Fattouh,2,Roy Sfeir Gallery,,
Sirine Fattouh,2,Running Horse Contemporary Art Space,,
Slavs and Tatars,2,Onestar Press,,
Sliman Mansour,2,Al-Quds University,,
Sliman Mansour,2,Art,,
Sliman Mansour,2,Art Center,,
Sliman Mansour,2,Bezalel Art Academy,,
Sliman Mansour,2,Dome,,
Sliman Mansour,2,Founding Board of Directors,,
Sliman Mansour,2,International Academy of Art Palestine,,
Sliman Mansour,2,West Bank,,
Sohrab Mohebbi,2,Queens Museum of Art,,
Solange Farkas,2,Marcel Odenbach & Robert Cahen (Buenos Aires,,
Solange Farkas,2,Museum of Modern Art,,
Sophia Al Maria,2,,,
Sophia Al Maria,2,"Goldsmiths, University of London",,
Sophia Al Maria,2,Architectural Association School of Architecture,,
Sophia Al Maria,2,Gwangju Biennale,,
Sophia Al Maria,2,New Museum,,
Sophie Ernst,2,Apeejay Media,,
Sophie Ernst,2,Babush Project,,
Sophie Ernst,2,Beaconhouse National University,,
Sophie Ernst,2,BMW,,
Sophie Ernst,2,Gallery,,
Sophie Ernst,2,Leiden University,,
Sophie Ernst,2,National Art Gallery,,
Sophie Ernst,2,Prince Bernhard Cultural Foundation,,
Sophie Ernst,2,Royal Geographical Society,,
Sophie Ernst,2,School of Visual Arts,,
Sophie Ernst,2,Sharjah Biennial,,
Standish Lawder,2,Harvard,,
Standish Lawder,2,University of California,,
Standish Lawder,2,Visual Arts department,,
Steve Reinke,2,Art Theory & Practice,,
Steve Reinke,2,Centre Pompidou,,
Steve Reinke,2,House,,
Steve Reinke,2,MoMA,,
Steve Reinke,2,Museum of Modern Art,,
Steve Reinke,2,Northwestern University,,
Studio Mumbai – Bijoy Jain,2,Albert Museum,,
Studio Mumbai – Bijoy Jain,2,National Museum,,
Studio Mumbai – Bijoy Jain,2,Washington University,,
Suad Al Attar,2,Academy of Fine Art,,
Suad Al Attar,2,Arab Museum of Modern Art,,
Suad Al Attar,2,Art,,
Suad Al Attar,2,British Museum,,
Suad Al Attar,2,California State University,,
Suad Al Attar,2,Central School of Art,,
Suad Al Attar,2,National Museum,,
Suad Al Attar,2,University of Baghdad,,
Suad Al Attar,2,Wimbledon School of Art,,
Sulayman Al Bassam,2,Royal Shakespeare Company,,
Sulayman Al Bassam,2,RSC,,
Sulayman Al Bassam,2,Tokyo International,,
Sulayman Al Bassam,2,University of Edinburgh,,
SUPERFLEX,2,Louisiana Museum,,
SUPERFLEX,2,Museum of Modern Art,,
SUPERFLEX,2,Royal,,
SUPERFLEX,2,Singapore Biennale,,
SUPERFLEX,2,Watt Society,,
Susan Hefuna,2,Biennale,,
Susan Hefuna,2,Drawing Center,,
Susan Hefuna,2,Freud Museum,,
Susan Hefuna,2,Gallery,,
Susan Hefuna,2,Katara Arts Center,,
Susan Hefuna,2,Line,,
Susan Hefuna,2,MoMA,,
Susan Hefuna,2,Museum of Modern Art,,
Susan Hefuna,2,National Gallery,,
Susan Hefuna,2,New Museum,,
Susan Hefuna,2,Osthaus Museum,,
Susan Hefuna,2,Palais de Tokyo,,
Susan Hefuna,2,Rhona Hoffman Gallery,,
Susan Hefuna,2,Serpentine Gallery,,
Susan Hefuna,2,Sydney Biennale,,
Susan Hefuna,2,The Third Line,,
Susan Hefuna,2,Townhouse,,
Susan Hefuna,2,Venice Biennale,,
Suzanne Cotter,2,,,
Suzanne Cotter,2,Communication,,
Suzanne Cotter,2,Guggenheim Abu Dhabi Project,,
Suzanne Cotter,2,Sharjah Biennial,,
Tagreed Al-Bagshi,2,BA,,
Taha Al-Sabban,2,,,
Taha Al-Sabban,2,Al Mansouria Foundation,,
Taha Al-Sabban,2,House,,
Talal Al-Zeid,2,Oasis Magazine,,
Tamar Guimarães,2,Artspace,,
Tamar Guimarães,2,Goldsmiths College,,
Tamar Guimarães,2,Gwangju Biennale,,
Tamar Guimarães,2,Malmö Art Academy,,
Tamar Guimarães,2,Royal,,
Tamar Guimarães,2,Tate Modern,,
Tamar Guimarães,2,University of London,,
Tanbak,2,Georgetown University,,
Tarek Al Ghoussein,2,,,
Tarek Al Ghoussein,2,Biennial,,
Tarek Al Ghoussein,2,Guggenheim Museum,,
Tarek Al Ghoussein,2,Heidlberg Museum,,
Tarek Al Ghoussein,2,Nimes Museum of Contemporary Art,,
Tarek Al Ghoussein,2,Photography,,
Tarek Al Ghoussein,2,Royal Museum of Photography,,
Tarek Al Ghoussein,2,Royal Photography Museum,,
Tarek Al Ghoussein,2,School of Architecture and Design,,
Tarek Al Ghoussein,2,Sharjah Art Foundation,,
Tarek Al Ghoussein,2,Sharjah Art Museum,,
Tarek Al Ghoussein,2,Sharjah Biennial,,
Tarek Al Ghoussein,2,Singapore Biennale,,
Tarek Al Ghoussein,2,University of New Mexico,,
Tarek Al Ghoussein,2,Venice Biennale,,
Tarek Al Ghoussein,2,Victoria and Albert Museum,,
Tarek Al-Ghoussein,2,,,
Tarek Al-Ghoussein,2,Arts,,
Tarek Al-Ghoussein,2,Barjeel Art Foundation,,
Tarek Al-Ghoussein,2,British Museum,,
Tarek Al-Ghoussein,2,Mathaf Museum,,
Tarek Al-Ghoussein,2,Mori Art Museum,,
Tarek Al-Ghoussein,2,Museum of Fine Arts,,
Tarek Al-Ghoussein,2,New York University,,
Tarek Al-Ghoussein,2,Royal Photography Museum,,
Tarek Al-Ghoussein,2,Sharjah Art Foundation,,
Tarek Al-Ghoussein,2,Sharjah Art Museum,,
Tarek Al-Ghoussein,2,Sharjah Biennial,,
Tarek Al-Ghoussein,2,University of New Mexico,,
Tarek Al-Ghoussein,2,Venice Biennale,,
Tarek Al-Ghoussein,2,Victoria and Albert Museum,,
Tarek Atoui,2,,,
Tarek Atoui,2,La Maison Rouge,,
Tarek Atoui,2,New Museum,,
Tarek Atoui,2,Sharjah Art Foundation,,
Tarek Atoui,2,Sharjah Biennial,,
Tarek Halaby,2,Tate Modern,,
Tarek Halaby,2,University of Iowa,,
Taus Makhacheva,2,Art,,
Taus Makhacheva,2,Biennial,,
Taus Makhacheva,2,Goldsmiths College,,
Taus Makhacheva,2,Liverpool Biennial,,
Taus Makhacheva,2,Maraya Contemporary Art Centre,,
Taus Makhacheva,2,Moscow Museum of Modern Art,,
Taus Makhacheva,2,National Centre,,
Taus Makhacheva,2,Royal College of Art,,
Taus Makhacheva,2,University of London,,
Taus-Makhacheva,2,Art,,
Taus-Makhacheva,2,BA,,
Taus-Makhacheva,2,Biennale,,
Taus-Makhacheva,2,Dagestan,,
Taus-Makhacheva,2,Dagestan Museum of Fine Art,,
Taus-Makhacheva,2,Dagestan Union of Artists,,
Taus-Makhacheva,2,Goldsmiths College,,
Taus-Makhacheva,2,Greater Caucasus PERMM Museum of Contemporary Art,,
Taus-Makhacheva,2,Kadist Art Foundation,,
Taus-Makhacheva,2,Liverpool Biennial,,
Taus-Makhacheva,2,Makhavhkala,,
Taus-Makhacheva,2,Moscow Museum of Modern Art,,
Taus-Makhacheva,2,Museum of Contemporary Art,,
Taus-Makhacheva,2,Museum of Modern Art,,
Taus-Makhacheva,2,National Centre,,
Taus-Makhacheva,2,Royal College of Art,,
Taus-Makhacheva,2,Sharjah Art Foundation,,
Taus-Makhacheva,2,Sharjah Biennial,,
Taus-Makhacheva,2,Tate Modern,,
Taus-Makhacheva,2,Vehbi Koç Foundation,,
Taus-Makhacheva,2,Venice Biennale,,
Taus-Makhacheva,2,Video,,
Taus-Makhacheva,2,Video Insight Foundation,,
Taus-Makhacheva,2,Yarat Foundation,,
Taysir Batniji,2,Al-Najah University,,
Taysir Batniji,2,Havana Biennial,,
Taysir Batniji,2,Institut du Monde Arabe,,
Taysir Batniji,2,Sharjah Biennial,,
Taysir Batniji,2,Venice Biennale,,
Teboho Mahlatsi,2,Africa Cultural Centre,,
Teboho Mahlatsi,2,Film & Television Course,,
The Ministry for State Security (Ministerium für Staatssicherheit),2,SED,,
The Ministry for State Security (Ministerium für Staatssicherheit),2,Socialist Unity Party of Germany,,
Theo Eshetu,2,Body & Soul,,
Thilo Frank,2,ARKEN Museum,,
Thilo Frank,2,Stuttgart State Academy of Art,,
Thomas Demand,2,Goldsmiths College,,
Thomas Demand,2,Kunstakademie Düsseldorf,,
Thomas Demand,2,Museum of Modern Art,,
Thomas Demand,2,Serpentine Gallery,,
Thomas Demand,2,University of London,,
Thomas Demand,2,Venice Biennale,,
Thomas Werner,2,Berlin Biennial,,
Thomas Werner,2,Hochschule der Künste,,
Thomas Werner,2,Tate Modern,,
Tiffany Chung,2,Art,,
Tiffany Chung,2,Biennale,,
Tiffany Chung,2,California State University,,
Tiffany Chung,2,Incheon International,,
Tiffany Chung,2,San Francisco Museum of Modern Art,,
Tiffany Chung,2,Singapore Biennale,,
Tiffany Chung,2,University of California,,
Tintin Wulia,2,Art and Media,,
Tintin Wulia,2,Berklee College of Music,,
Tintin Wulia,2,Biennale,,
Tintin Wulia,2,Gwangju Biennale,,
Tintin Wulia,2,Institute of Contemporary Arts,,
Tintin Wulia,2,Istanbul Biennial,,
Tintin Wulia,2,RMIT University,,
Tom Molloy,2,Aldrich Contemporary Art Museum,,
Tom Molloy,2,Solstice Arts Centre,,
Tony Chakar,2,Sky,,
Tony Chakar,2,University of Balamand,,
Trisha Donnelly,2,Art,,
Trisha Donnelly,2,Carnegie Museum of Art,,
Trisha Donnelly,2,New York University,,
Trisha Donnelly,2,Steinhardt School of Culture,,
Valeska Soares,2,Biennial,,
Valeska Soares,2,Blanton Museum of Art,,
Valeska Soares,2,Guggenheim Museum,,
Valeska Soares,2,Hirshhorn Museum,,
Valeska Soares,2,Los Angeles County Museum of Art,,
Valeska Soares,2,Pratt Institute,,
Valeska Soares,2,Sculpture,,
Valeska Soares,2,Sharjah Biennial,,
Valeska Soares,2,Solomon Guggenheim Museum,,
Valeska Soares,2,University Museum of Contemporary Art,,
Valia Fetisov,2,Art,,
Valia Fetisov,2,Infusion and Media,,
Valia Fetisov,2,Multimedia Art Museum,,
Valia Fetisov,2,Museum of Modern Art,,
Valia Fetisov,2,New Media,,
Valia Fetisov,2,Rodchenko School of Photography,,
Valia Fetisov,2,Stella Art Foundation,,
Vartan Avakian,2,,,
Wael Shawky,2,Abraaj Capital,,
Wael Shawky,2,Edgware Road Project,,
Wael Shawky,2,Hammer Museum,,
Wael Shawky,2,Istanbul Biennial,,
Wael Shawky,2,KW Institute,,
Wael Shawky,2,Schering Foundation,,
Wael Shawky,2,Serpentine,,
Wael Shawky,2,Serpentine Galleries,,
Wael Shawky,2,Sharjah Art Foundation,,
Wafa Karsha,2,Congress,,
Wafa Karsha,2,Research Centre,,
Wafa Karsha,2,Saudiaat Art Group,,
Wafaa Bilal,2,Aksioma Institute,,
Wafaa Bilal,2,Arab Museum of Modern Art,,
Wafaa Bilal,2,Arizona State University,,
Wafaa Bilal,2,Art,,
Wafaa Bilal,2,Art and Design,,
Wafaa Bilal,2,Art Dubai,,
Wafaa Bilal,2,Arts,,
Wafaa Bilal,2,Artsonje Center,,
Wafaa Bilal,2,Carnegie Mellon School of Art,,
Wafaa Bilal,2,Chicago Tribune,,
Wafaa Bilal,2,Daegu,,
Wafaa Bilal,2,Daegu International,,
Wafaa Bilal,2,Elizabeth Foundation,,
Wafaa Bilal,2,Harvard University,,
Wafaa Bilal,2,Imaging,,
Wafaa Bilal,2,Inter-Society for the Electronic Arts,,
Wafaa Bilal,2,ISEA,,
Wafaa Bilal,2,Levantine Cultural Center,,
Wafaa Bilal,2,Los Angeles County Museum,,
Wafaa Bilal,2,Milwaukee Art Museum Milwaukee,,
Wafaa Bilal,2,Museum of Arts,,
Wafaa Bilal,2,Museum of Contemporary Photography Chicago,,
Wafaa Bilal,2,New York Times,,
Wafaa Bilal,2,New York University,,
Wafaa Bilal,2,School of the Art Institute of Chicago,,
Wafaa Bilal,2,Sharjah Art Museum,,
Wafaa Bilal,2,Stanford University,,
Wafaa Bilal,2,Tisch School,,
Wafaa Bilal,2,TSOA Department of Photography,,
Wafaa Bilal,2,University of New Mexico,,
Waheeda Malullah,2,Advertising and Marketing,,
Waheeda Malullah,2,Art,,
Waheeda Malullah,2,Art College,,
Waheeda Malullah,2,Bahrain University,,
Waheeda Malullah,2,Cairo Opera House,,
Waheeda Malullah,2,China International,,
Waheeda Malullah,2,Delfina Foundation,,
Waheeda Malullah,2,Regional Institute,,
Waheeda Malullah,2,Sharjah Biennial,,
Waheeda Malullah,2,University of Bahrain,,
Waleed Alzuhair,2,Research & Publishing Company,,
Walid Raad,2,AIF,,
Walid Raad,2,Arab,,
Walid Raad,2,Arab Image Foundation,,
Walid Raad,2,Atlas Group,,
Walid Raad,2,Documenta,,
Walid Raad,2,Guggenheim,,
Walid Raad,2,New York Cooper Union,,
Walid Raad,2,Venice Biennale (Italy),,
Walid Siti,2,Academy of Fine Arts,,
Walid Siti,2,BA,,
Walid Siti,2,Barjeel Art Foundation,,
Walid Siti,2,British Museum,,
Walid Siti,2,Imperial War Museum,,
Walid Siti,2,Institute of Fine Arts,,
Walid Siti,2,Iraq Memory Foundation,,
Walid Siti,2,Metropolitan Museum of Art,,
Walid Siti,2,Victoria & Albert Museum,,
Walid Siti,2,World Bank,,
Wang Jianwei,2,Art,,
Wang Jianwei,2,Asia-Australia Arts Center,,
Wang Jianwei,2,China Academy of Art,,
Wang Jianwei,2,Documenta,,
Wang Jianwei,2,Gwangju Biennale,,
Wang Jianwei,2,Museum of Modern Art,,
Wang Jianwei,2,Today Art Museum,,
Wang Jianwei,2,Ullens Center,,
Wang Jianwei,2,Venice Biennale,,
Wang Jianwei,2,Walker Art Center,,
Wang Jianwei,2,Zhejiang Academy of Fine Arts,,
Wissam Shawkat,2,Al Burda International,,
Wissam Shawkat,2,Farjam Collection,,
Wissam Shawkat,2,Iraq Calligraphy Society,,
Wissam Shawkat,2,University of Basra,,
Yang Fudong,2,Art,,
Yang Fudong,2,Asia Society,,
Yang Fudong,2,Carnegie International,,
Yang Fudong,2,China Academy of Art,,
Yang Fudong,2,Documenta,,
Yang Fudong,2,Lam Contemporary Art Center,,
Yang Fudong,2,Museum of Modern Art,,
Yang Fudong,2,National Museum of Contemporary Art,,
Yang Fudong,2,Shanghai Biennale,,
Yang Fudong,2,Venice Biennale,,
Yang Shaobin,2,Hebei Institute of Light Industry,,
Yang Shaobin,2,Museum of Fine Arts,,
Yang Shaobin,2,National Gallery,,
Yang Shaobin,2,Venice Biennale,,
Yasam Sasmazer,2,Sinan Fine Arts University,,
Yazan Khalili,2,Arab Shorts Festival,,
Yazan Khalili,2,Birzeit University,,
Yazan Khalili,2,Centre for Research Architecture,,
Yazan Khalili,2,Goethe Institute,,
Yazan Khalili,2,Goldsmiths College,,
Yazan Khalili,2,Venice Biennale,,
Yazan Khalili,2,Architecture,,
Yazan Khalili,2,BA,,
Yazan Khalili,2,Birzeit University,,
Yazan Khalili,2,Centre for Research Architecture,,
Yazan Khalili,2,Delfina Foundation,,
Yazan Khalili,2,Edge of Arabia,,
Yazan Khalili,2,Goldsmiths College,,
Yazan Khalili,2,International Academy of Art Palestine,,
Yazan Khalili,2,University of London,,
Yazan Khalili,2,Venice Biennale,,
Yazan Khalili,2,Zan Design,,
Yazid Oulab,2,Centre Georges Pompidou(Paris),,
Yazid Oulab,2,National School of Fine Arts,,
Yazid Oulab,2,School of Fine Arts,,
Yonamine,2,Havana Biennale,,
Yonamine,2,Museu,,
Yonamine,2,Museu da Cidade,,
Yonamine,2,PARQ Magazine,,
Yonamine,2,Sharjah Biennial,,
Yonamine,2,Venice Biennale,,
Younès Rahmoun,2,National Fine Arts Institute,,
Yousef Jaha,2,BA,,
Yousef Jaha,2,Edge of Arabia,,
Yousef Jaha,2,Umm Al-Qura University,,
Youssef Abdelkė,2,Amman Museum of Modern Art,,
Youssef Abdelkė,2,Arab,,
Youssef Abdelkė,2,Arab World Institute,,
Youssef Abdelkė,2,Arts,,
Youssef Abdelkė,2,Ayyam Gallery,,
Youssef Abdelkė,2,British Museum,,
Youssef Abdelkė,2,Cairo Biennial,,
Youssef Abdelkė,2,Faculty of Fine Arts,,
Youssef Abdelkė,2,Gallery,,
Youssef Abdelkė,2,National Museum of Kuwait,,
Youssef Abdelkė,2,Sharjah Biennial,,
Youssef Abdelkė,2,University of Paris VIII,,
Youssef Kamel,2,Agricultural Museum,,
Youssef Kamel,2,Arab Museum of Modern Art,,
Youssef Kamel,2,Arts,,
Youssef Kamel,2,Automobile Club,,
Youssef Kamel,2,Museum of,,
Youssef Kamel,2,Royal Academy,,
Youssef Kamel,2,School of Fine Arts,,
Youssef Nabil,2,Aperture Foundation (New York),,
Youssef Nabil,2,BALTIC Centre,,
Youssef Nabil,2,British Museum (London),,
